product_id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,title,image_filename
25485,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,2012,Casual,Nike Women Solarsoft Thong Pink Flip Flops,25485.jpg
32509,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Formal Black Formal Shoes,32509.jpg
14462,Women,Footwear,Shoes,Heels,Gold,Summer,2012,Casual,Enroute Women Casual Gold Peep Toes,14462.jpg
18444,Men,Personal Care,Fragrance,Fragrance Gift Set,White,Spring,2017,Casual,Ed Hardy Men Fragrance Gift Set,18444.jpg
55437,Women,Personal Care,Lips,Lipstick,Peach,Spring,2017,Casual,Revlon Peach Colorburst Lipstick 075,55437.jpg
44841,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Puma Men Light Blue T-shirt,44841.jpg
49904,Unisex,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Q&Q Kids Unisex Blue Dial Analog Watch,49904.jpg
18442,Women,Personal Care,Fragrance,Fragrance Gift Set,Pink,Spring,2017,Casual,Ed Hardy Women Spring Fragrance Gift Set,18442.jpg
15108,Women,Apparel,Topwear,Tops,Maroon,Fall,2011,Ethnic,Mother Earth Women Stripes Maroon Tops,15108.jpg
55578,Women,Personal Care,Makeup,Compact,Skin,Spring,2017,Casual,Revlon Touch & Glow Ivory Matte Compact 04,55578.jpg
52343,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015,Casual,Red Rose Women Pink Nightdress,52343.jpg
9198,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Men Faas 500 Black Casual Shoes,9198.jpg
9587,Unisex,Accessories,Bags,Handbags,Yellow,Fall,2011,Casual,Puma Unisex Yellow Sling Bag,9587.jpg
34969,Women,Accessories,Stoles,Stoles,Multi,Summer,2012,Ethnic,Fabindia Women Printed Multi Coloured Chanderi Stole,34969.jpg
9509,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Casual,Puma Men N0 1Logo Open Grey Track Pants,9509.jpg
1912,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Mens Running White T-shirt,1912.jpg
14737,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Formal,Arrow Men Stripes Grey Shirts,14737.jpg
53048,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Coloured Printed Sari,53048.jpg
55035,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Lakme Absolute Matte Nougat Lipstick 62,55035.jpg
24534,Women,Apparel,Topwear,Tops,Brown,Fall,2011,Ethnic,Mother Earth Women Brown Printed Top,24534.jpg
5184,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Mickey Men's Goofy Is Happy Black T-shirt,5184.jpg
47080,Women,Apparel,Bottomwear,Patiala,Mustard,Fall,2012,Ethnic,Shree Women Mustard & Green Patiala,47080.jpg
49626,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual,Mineral Women White Tunic,49626.jpg
55381,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017,Casual,Revlon Red Spark Nail Polish 318,55381.jpg
40113,Unisex,Accessories,Headwear,Caps,Navy Blue,Spring,2013,Casual,ADIDAS Unisex Navy Blue Cap,40113.jpg
49516,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Police Men Sliver-Toned Dial Watch PL12897JS-04M,49516.jpg
47955,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Murcia Women Black Handbag,47955.jpg
49145,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017,Casual,Deborah Mat Sense Tech Blue Nail Polish 03,49145.jpg
48787,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015,Casual,Lucera Women Silver Pendant,48787.jpg
29730,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Kiara Women Teal Handbag,29730.jpg
39737,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Arrow Men Black Sandals,39737.jpg
4252,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Probase Men's Crack Print Ghost Buster Green T-shirt,4252.jpg
41400,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Wrangler Women Navy Blue T-shirt,41400.jpg
7392,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018,Formal,Red Tape Men's Brown Semi Formal Shoe,7392.jpg
59008,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Skechers Women White Sports Shoes,59008.jpg
57870,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017,Casual,Biotique Morning Nectar Flawless Lightening Lotion,57870.jpg
23146,Men,Apparel,Topwear,Sweatshirts,Brown,Fall,2011,Casual,Quechua Men Fleece Brown Sweatshirt,23146.jpg
44889,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Black and Grey Rugby Polo T-shirt,44889.jpg
11415,Women,Apparel,Topwear,Tops,Brown,Fall,2011,Casual,United Colors of Benetton Women Light Winter Brown Top,11415.jpg
53635,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,ADIDAS Men Blue Shoes,53635.jpg
44608,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Formal,Van Heusen Men Brown Wallet,44608.jpg
45384,Women,Footwear,Shoes,Flats,White,Winter,2012,Casual,Rocia Women White & Silver Sandals,45384.jpg
56535,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Streetwear Satin Smooth Eclairs Lipcolor 11,56535.jpg
57405,Women,Apparel,Innerwear,Briefs,Red,Winter,2015,Casual,Amante Women Red Briefs PGPT01,57405.jpg
30228,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Formal,John Miller Men Striped Black Shirt,30228.jpg
34585,Women,Apparel,Dress,Dresses,Green,Summer,2012,Casual,Tonga Women Green Dress,34585.jpg
49109,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017,Casual,Deborah Age Reset Anti Ageing Foundation 01,49109.jpg
57164,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Elle Women Black T-shirt,57164.jpg
58096,Women,Accessories,Jewellery,Pendant,Blue,Fall,2012,Casual,Rreverie Women Blue Pendant,58096.jpg
49104,Women,Personal Care,Lips,Lip Plumper,Beige,Spring,2017,Casual,Deborah Natural Beige Volume Lip Plumper 6,49104.jpg
55121,Women,Personal Care,Nails,Nail Polish,Peach,Spring,2017,Casual,Lakme Truewear Color Crush 19 Nail Polish,55121.jpg
21376,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Manchester United Men Printed Green T-shirt,21376.jpg
59681,Women,Apparel,Innerwear,Briefs,Grey,Summer,2012,Casual,Avirate Grey Hi-Leg Brief,59681.jpg
29872,Men,Accessories,Eyewear,Sunglasses,Gold,Summer,2017,Casual,Mayhem Men Rectangular Sunglasses 1022-201,29872.jpg
12703,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Nike Women Downshifter White Sports Shoes,12703.jpg
32647,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Sports,Nike Kids Boys Contemporary Athlete Blue T-shirt,32647.jpg
27943,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016,Casual,Jockey Men Comfort Stretch Charcoal Bikini Brief,27943.jpg
52967,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Sari,52967.jpg
45608,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Arrow Men Brown Formal Shoes,45608.jpg
17150,Men,Apparel,Topwear,Jackets,Red,Winter,2016,Casual,U.S. Polo Assn. Men Solid Red Jacket,17150.jpg
36425,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,2013,Sports,Spinn Men Bounce Grey Sports Shoes,36425.jpg
34397,Men,Apparel,Topwear,Tshirts,Black,Fall,2012,Casual,Myntra Men Black Printed T-shirt,34397.jpg
33449,Women,Accessories,Wallets,Wallets,Beige,Summer,2012,Casual,Baggit Women Rope Sparklecrush Beige Wallet,33449.jpg
13088,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Sports,ADIDAS Men NBA Bold Red T-shirts,13088.jpg
53614,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Digital Watch M040-001,53614.jpg
37272,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Tantra Men Black Angry Anna T-shirt,37272.jpg
47530,Women,Footwear,Shoes,Flats,Copper,Winter,2012,Casual,Portia Women Copper-Toned & Brown Sandals,47530.jpg
26103,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Formal,John Miller Men Striped Black Shirt,26103.jpg
53372,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012,Casual,Puma Unisex Red Ferrari Backpack,53372.jpg
30774,Men,Apparel,Topwear,Kurtas,Olive,Summer,2012,Ethnic,Fabindia Men Striped Olive Tussar Kurta,30774.jpg
5080,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Being Human Women White Silicon Strap Watch,5080.jpg
40034,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Casual,ADIDAS Men Black Track Pants,40034.jpg
30769,Men,Apparel,Topwear,Kurtas,Mustard,Summer,2012,Ethnic,Fabindia Men Mustard Matka Silk Kurta,30769.jpg
46007,Women,Apparel,Saree,Sarees,Blue,Summer,2012,Ethnic,Fabindia Blue Mull Printed Sari,46007.jpg
30124,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Flying Machine Men Green Polo T-shirt,30124.jpg
48897,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013,Casual,Lucera Women Silver Pendant with Chain,48897.jpg
27345,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,Kylie Minogue Women Showtime Perfume,27345.jpg
18428,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,2015,Casual,Vital Gear Unisex Black Laptop Bag,18428.jpg
57252,Women,Accessories,Bags,Handbags,Blue,Summer,2015,Casual,Murcia Women Blue Handbag,57252.jpg
2619,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Nike Mens White Bleed Blue T-shirt,2619.jpg
38762,Women,Footwear,Shoes,Sports Shoes,White,Fall,2012,Sports,Nike Women Ballista II White Sports Shoes,38762.jpg
32268,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Vishudh Women Printed Pink Kurta,32268.jpg
13615,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Hanes Men Grey V DuoDry Body Fit V-Neck T-shirt,13615.jpg
48960,Men,Accessories,Jewellery,Ring,Steel,Summer,2013,Casual,Revv Men Steel Ring,48960.jpg
27271,Women,Apparel,Topwear,Tunics,Red,Fall,2011,Ethnic,Mother Earth Women Printed Red Tunic,27271.jpg
12154,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011,Ethnic,Aurelia Women Solid Black Leggings,12154.jpg
30198,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,Nike Unisex Casual Blue Backpack,30198.jpg
39203,Women,Footwear,Shoes,Heels,Multi,Winter,2015,Casual,Catwalk Women Multi Colour Flats,39203.jpg
4868,Men,Apparel,Topwear,Tshirts,Orange,Summer,2016,Casual,Levis Kids Boy's Darby Orange Polo Tshirt,4868.jpg
19070,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,W Women Floral Print Blue Kurta,19070.jpg
51712,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Van Heusen Unisex Sunglasses VH213-C2,51712.jpg
19926,Men,Accessories,Accessories,Accessory Gift Set,Black,Fall,2011,Formal,Reid & Taylor Men Formal Black Tie+Cufflink+Pocket square - Combo Pack,19926.jpg
10508,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Flying Machine Women RN SL Black Top,10508.jpg
40120,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,ADIDAS Women Green T-shirt,40120.jpg
14765,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Formal,Arrow Men Stripes Navy Blue Slim Fit Shirt,14765.jpg
12304,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,Genesis Men Stripes Red Shirts,12304.jpg
37693,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012,Casual,American Tourister Unisex Grey Backpack,37693.jpg
54971,Women,Apparel,Dress,Dresses,Grey,Summer,2012,Casual,Femella Women Grey Dress,54971.jpg
32801,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012,Casual,iPanema Women Neo White Flip Flops,32801.jpg
53593,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Digital Watch,53593.jpg
3816,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Disney Kids Boy's Blue Just Cruising Kidswear,3816.jpg
23129,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Chhota Bheem Kids Boys Bheem Expressions Yellow T-shirt,23129.jpg
48017,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Helix Men Silver Dial Watch,48017.jpg
15822,Men,Apparel,Innerwear,Innerwear Vests,Black,Summer,2016,Casual,Facit Men Bicep Tee Black Innerwear Vests,15822.jpg
57118,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Elle Women Light Peach Top,57118.jpg
6816,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011,Casual,Timberland Men's Desert Walnut Brown Shoe,6816.jpg
40565,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012,Ethnic,W Women Maroon Kurta,40565.jpg
33419,Women,Accessories,Bags,Handbags,Teal,Summer,2012,Casual,Baggit Women Sprinkle Dum Teal Sling Bag,33419.jpg
31541,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Classic Polo Men Striped Grey T-shirt,31541.jpg
4338,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Fila Men's Leonard Black Shoe,4338.jpg
50421,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,U.S. Polo Assn. Men Navy Blue Boat Shoes,50421.jpg
38952,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Pack of 2 T-shirts,38952.jpg
47292,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Baggit Women Purple Handbag,47292.jpg
45617,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Arrow Men Brown Formal Shoes,45617.jpg
12774,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Mother Earth Women 2Tone Mangalgiri Green Kurtas,12774.jpg
46972,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Bulchee Women Purple Handbag,46972.jpg
28871,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Summer,2012,Ethnic,BIBA Women Printed Turquoise Blue Kurta,28871.jpg
32653,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Sports,Nike Women Sphere Purple T-shirt,32653.jpg
32177,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012,Casual,ADIDAS Men Chewang Grey Flip Flops,32177.jpg
33422,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Baggit Women Doodle Jhuti Brown Handbag,33422.jpg
22081,Women,Apparel,Topwear,Kurtas,Sea Green,Fall,2011,Ethnic,Vishudh Women Sea Green Floral Printed Kurta,22081.jpg
8303,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Reebok Men's Game Trainer White Shoe,8303.jpg
57718,Women,Personal Care,Lips,Lip Gloss,Gold,Spring,2017,Casual,Lotus Herbals Seduction Golden Mango Lip Gloss 39,57718.jpg
20176,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,Wrangler Men Vintage Grey Shirt,20176.jpg
42056,Women,Accessories,Wallets,Wallets,White,Summer,2012,Casual,Bulchee Women White Wallet Clutch,42056.jpg
27814,Men,Accessories,Belts,Belts,Black,Summer,2013,Formal,Bulchee Men Brown & Black Reversible Belt,27814.jpg
40978,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys United Red T-shirt,40978.jpg
33559,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Wrangler Women Candy Striped Blue T-shirt,33559.jpg
58567,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Summer,2012,Sports,Puma Men Navy Blue Tracksuit,58567.jpg
20959,Men,Accessories,Bags,Backpacks,Black,Winter,2016,Casual,Fastrack Men Polyester Black Backpack,20959.jpg
29457,Men,Accessories,Watches,Watches,Black,Winter,2016,Smart Casual,Giordano Men Black Dial Watch,29457.jpg
16139,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Tokyo Talkies Women Printed White Top,16139.jpg
9537,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,Nike Men As Goaline Ss Black T-Shirts,9537.jpg
43493,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,French Connection Men Green T-shirt,43493.jpg
34590,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Tonga Women Printed Red Top,34590.jpg
25903,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,2012,Casual,Femella Women Navy Blue Skinny Leggings,25903.jpg
8667,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Fastrack Men Gradient Bikers Sunglasses P148BR2,8667.jpg
20237,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Wrangler Women Printed Blue T-shirt,20237.jpg
56074,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017,Casual,Colorbar Nude Pink Lip Liner/Crayon 007,56074.jpg
53460,Women,Footwear,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Golden Heels,53460.jpg
33817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012,Formal,Van Heusen Men Travelite Pleated Navy Blue Trousers,33817.jpg
51675,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Louis Philippe Men Gold Sunglasses,51675.jpg
15462,Men,Apparel,Topwear,Jackets,Black,Fall,2011,Casual,Puma Men Heroes Wind Black Jackets,15462.jpg
10772,Boys,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2012,Casual,Disney Kids Navy Blue Casual Shoes,10772.jpg
8072,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,New Balance Women Grey Sports Shoes,8072.jpg
44566,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Coolers Men Brown Sandals,44566.jpg
49040,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual,Lucera Women Silver Ring,49040.jpg
8961,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011,Formal,Provogue Men's Panther Black Shoe,8961.jpg
23313,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic,W Women Red Printed Kurta,23313.jpg
10096,Women,Footwear,Shoes,Sports Shoes,Blue,Fall,2011,Sports,Reebok Women Reeflex Run Blue Sports Shoes,10096.jpg
31442,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Sports,Nike Men Cricket Grey Jersey,31442.jpg
20216,Men,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Wrangler Men Rib Red Sweater,20216.jpg
11903,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Franco Leone Men Brown Shoes,11903.jpg
43043,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Indigo Nation Navy Blue Shirt,43043.jpg
15052,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Franco Leone Men Black Formal Shoe,15052.jpg
49849,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Q&Q Women Pink Dial Analog Watch,49849.jpg
41771,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Remanika Women Striped Green Top,41771.jpg
13767,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Belmonte Men Check Green Shirts,13767.jpg
56096,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017,Casual,Colorbar Star Choco Chip Lip Gloss 11,56096.jpg
37509,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Esprit Men Black Dial Watch,37509.jpg
6036,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,UCB Womens Photographic Print Black T-shirt,6036.jpg
11167,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Formal,John Miller Men Solid Brown Shirts,11167.jpg
53119,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012,Casual,Myntra Women Orange T-shirt,53119.jpg
29417,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Giordano Men Black Dial Watch,29417.jpg
21743,Unisex,Footwear,Shoes,Casual Shoes,Black,Spring,2012,Casual,Vans Unisex Classic Slip-On Black Casual Shoes,21743.jpg
18562,Women,Footwear,Shoes,Flats,Beige,Winter,2015,Casual,Catwalk Women Beige Casual Shoes,18562.jpg
28210,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016,Casual,Ray-Ban Men Active Lifestyle Metallic Sunglasses,28210.jpg
15558,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Spykar Men Check White Shirts,15558.jpg
53462,Women,Apparel,Innerwear,Bra,Maroon,Summer,2018,Casual,Amante Maroon T-Shirt Bra,53462.jpg
17396,Men,Accessories,Socks,Socks,Blue,Summer,2016,Casual,Reid & Taylor Men Stripes Blue Socks,17396.jpg
42718,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Rocia Women Brown Sandals,42718.jpg
51001,Women,Apparel,Innerwear,Bra,Skin,Summer,2018,Casual,Enamor Full Figure Skin Bra,51001.jpg
20376,Women,Apparel,Topwear,Jackets,Blue,Fall,2011,Casual,Urban Yoga Women Solid Blue Jacket,20376.jpg
18485,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Fall,2011,Sports,Puma Men Contest HI Navy Blue Sports Shoes,18485.jpg
38446,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual,Baggit Women Beige Handbag,38446.jpg
31900,Women,Apparel,Innerwear,Briefs,Black,Summer,2012,Casual,Heart 2 Heart Women Black Briefs H2H-11-2011,31900.jpg
22356,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,John Players Men Solid White Shirt,22356.jpg
25520,Girls,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Kids Girls City Chic White Top,25520.jpg
49018,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual,Lucera Women Set of Two Silver Rings,49018.jpg
45341,Women,Footwear,Shoes,Heels,Beige,Summer,2016,Casual,Cobblerz Women Beige & Green Sandals,45341.jpg
40154,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys Rugby Green T-shirt,40154.jpg
15797,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Facit Men White Comfort Briefs,15797.jpg
43812,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012,Ethnic,Royal Diadem Maroon Earrings,43812.jpg
25852,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Diva Women Printed Green Kurta,25852.jpg
4628,Men,Footwear,Sandal,Sandals,Brown,Summer,2011,Casual,ADIDAS Men Terra Lea Brown Sandal,4628.jpg
2101,Men,Apparel,Topwear,Shirts,Blue,Winter,2010,Casual,Lee Men Check Mason Blue Shirt,2101.jpg
15840,Women,Apparel,Topwear,Kurtas,Yellow,Fall,2011,Ethnic,Visudh Mustard Printed Ethnic Kurta,15840.jpg
44180,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Nike Fragrances Women Spicy Love Perfume 150 ml,44180.jpg
33859,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,2012,Casual,Puma Women Lucie Pink Flip Flops,33859.jpg
39329,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012,Casual,Gini and Jony Girls Green Shorts,39329.jpg
10313,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Esprit Women Cool Chic White Steel Watches,10313.jpg
43650,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,ONLY Women Blue Top,43650.jpg
8385,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Doodle Girl's Hippie Chic Orange Teen Kidswear,8385.jpg
53798,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Black T-shirt,53798.jpg
28963,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,BIBA Women Printed White Kurta,28963.jpg
31684,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Men Multicourt White Sports Shoes,31684.jpg
50605,Men,Apparel,Innerwear,Innerwear Vests,White,Winter,2016,Casual,Chromozome Men White Pack of 2 Innerwear Vests,50605.jpg
20921,Men,Apparel,Bottomwear,Shorts,Olive,Fall,2011,Casual,Deni Yo Men Solid Olive Short,20921.jpg
